Date,Close_gold,Close_sp500,Close_vix,Close_eur_usd,Close_oil,CFSI
2005-01-06,42.150001525878906,1187.8900146484375,13.579999923706056,1.3183046579360962,45.560001373291016,-0.4
2005-01-07,41.84000015258789,1186.18994140625,13.489999771118164,1.3060967922210691,45.43000030517578,-0.38
2005-01-10,41.95000076293945,1190.25,13.229999542236328,1.310994029045105,45.33000183105469,-0.35
2005-01-11,42.209999084472656,1182.989990234375,13.1899995803833,1.3116990327835083,45.68000030517578,-0.28
2005-01-12,42.59999847412109,1187.699951171875,12.5600004196167,1.3255919218063354,46.369998931884766,-0.21
2005-01-13,42.59999847412109,1177.449951171875,12.84000015258789,1.3211086988449097,48.040000915527344,-0.12
2005-01-14,42.31999969482422,1184.52001953125,12.43000030517578,1.3098949193954468,48.380001068115234,-0.05
2005-01-18,42.31999969482422,1195.97998046875,12.470000267028809,1.3017951250076294,48.380001068115234,0.02
2005-01-19,42.2599983215332,1184.6300048828125,13.18000030517578,1.3003056049346924,47.54999923706055,0.06
2005-01-20,42.25,1175.4100341796875,13.829999923706056,1.29629385471344,46.90999984741211,0.13
2005-01-21,42.7400016784668,1167.8699951171875,14.359999656677246,1.299899935722351,48.52999877929688,0.2
2005-01-24,42.77000045776367,1163.75,14.649999618530272,1.3039000034332275,48.810001373291016,0.27
2005-01-25,42.2400016784668,1168.4100341796875,14.0600004196167,1.2971009016036987,49.63999938964844,0.31
2005-01-26,42.68999862670898,1174.0699462890625,13.4399995803833,1.307805061340332,48.77999877929688,0.33
2005-01-27,42.619998931884766,1174.550048828125,13.239999771118164,1.304103970527649,48.84000015258789,0.33
2005-01-28,42.68999862670898,1171.3599853515625,13.239999771118164,1.304495334625244,47.18000030517578,0.35
2005-01-31,42.220001220703125,1181.27001953125,12.81999969482422,1.305193305015564,48.20000076293945,0.38
2005-02-01,42.09999847412109,1189.4100341796875,12.029999732971191,1.3039000034332275,47.119998931884766,0.38
2005-02-02,42.15999984741211,1193.18994140625,11.65999984741211,1.3032032251358032,46.68999862670898,0.36
2005-02-03,41.68000030517578,1189.8900146484375,11.789999961853027,1.2972019910812378,46.45000076293945,0.32
2005-02-04,41.470001220703125,1203.030029296875,11.210000038146973,1.2857933044433594,46.47999954223633,0.26
2005-02-07,41.27000045776367,1201.719970703125,11.729999542236328,1.2764055728912354,45.27999877929688,0.2
2005-02-08,41.2599983215332,1202.300048828125,11.600000381469728,1.2769924402236938,45.400001525878906,0.16
2005-02-09,41.310001373291016,1191.989990234375,12.0,1.281295657157898,45.459999084472656,0.14
2005-02-10,41.75,1197.010009765625,11.510000228881836,1.287597894668579,47.09999847412109,0.1
2005-02-11,42.08000183105469,1205.300048828125,11.43000030517578,1.2856941223144531,47.15999984741211,0.02
2005-02-14,42.54999923706055,1206.1400146484375,11.520000457763672,1.2973029613494873,47.43999862670898,-0.03
2005-02-15,42.58000183105469,1210.1199951171875,11.270000457763672,1.3016934394836426,47.2599983215332,-0.06
2005-02-16,42.52000045776367,1210.3399658203125,11.100000381469728,1.3023037910461426,48.33000183105469,-0.06
2005-02-17,42.72999954223633,1200.75,11.770000457763672,1.307497262954712,47.540000915527344,-0.06
2005-02-18,42.75,1201.5899658203125,11.18000030517578,1.3068991899490356,48.34999847412109,-0.02
2005-02-22,43.56999969482422,1184.1600341796875,13.140000343322754,1.3261016607284546,51.150001525878906,0.07
2005-02-23,43.41999816894531,1190.800048828125,12.390000343322754,1.3203063011169434,51.16999816894531,0.08
2005-02-24,43.33000183105469,1200.199951171875,11.56999969482422,1.3183046579360962,51.38999938964844,0.1
2005-02-25,43.5,1211.3699951171875,11.489999771118164,1.3246086835861206,51.4900016784668,0.14
2005-02-28,43.52999877929688,1203.5999755859375,12.079999923706056,1.3217023611068726,51.75,0.16
2005-03-01,43.220001220703125,1210.4100341796875,12.039999961853027,1.3171932697296145,51.68000030517578,0.19
2005-03-02,43.25,1210.0799560546875,12.5,1.3135944604873655,53.04999923706055,0.2
2005-03-03,42.970001220703125,1210.469970703125,12.93000030517578,1.3105987310409546,53.56999969482422,0.19
2005-03-04,43.380001068115234,1222.1199951171875,11.9399995803833,1.3246963024139404,53.77999877929688,0.16
2005-03-07,43.470001220703125,1225.31005859375,12.260000228881836,1.3221917152404783,53.88999938964844,0.11
2005-03-08,44.02999877929688,1219.4300537109375,12.399999618530272,1.3352025747299194,54.59000015258789,0.06
2005-03-09,44.02000045776367,1207.010009765625,12.699999809265137,1.3377031087875366,54.77000045776367,0.03
2005-03-10,44.20000076293945,1209.25,12.489999771118164,1.3437970876693726,53.540000915527344,0.01
2005-03-11,44.43000030517578,1200.0799560546875,12.800000190734863,1.3472912311553955,54.43000030517578,0.02
2005-03-14,44.02999877929688,1206.8299560546875,12.390000343322754,1.3365052938461304,54.95000076293945,0.01
2005-03-15,44.060001373291016,1197.75,13.149999618530272,1.3310085535049438,55.04999923706055,0.01
2005-03-16,44.310001373291016,1188.0699462890625,13.489999771118164,1.3410937786102295,56.459999084472656,0.03
2005-03-17,43.81999969482422,1190.2099609375,13.289999961853027,1.3379000425338743,56.400001525878906,0.07
2005-03-18,43.88999938964844,1189.6500244140625,13.140000343322754,1.332196593284607,56.720001220703125,0.11
2005-03-21,43.09000015258789,1183.780029296875,13.609999656677246,1.3161011934280396,56.619998931884766,0.15
2005-03-22,42.650001525878906,1171.7099609375,14.270000457763672,1.3077024221420288,56.02999877929688,0.18
2005-03-23,42.41999816894531,1172.530029296875,14.0600004196167,1.299291968345642,53.810001373291016,0.23
2005-03-24,42.38999938964844,1171.4200439453125,13.420000076293944,1.2931926250457764,54.84000015258789,0.27
2005-03-28,42.540000915527344,1174.280029296875,13.75,1.289507269859314,54.04999923706055,0.33
2005-03-29,42.560001373291016,1165.3599853515625,14.489999771118164,1.2937949895858765,54.22999954223633,0.36
2005-03-30,42.61000061035156,1181.4100341796875,13.640000343322754,1.2915056943893433,53.9900016784668,0.38
2005-03-31,42.81999969482422,1180.5899658203125,14.020000457763672,1.2966973781585691,55.400001525878906,0.4
2005-04-01,42.619998931884766,1172.9200439453125,14.09000015258789,1.2909055948257446,57.27000045776367,0.43
2005-04-04,42.400001525878906,1176.1199951171875,14.109999656677246,1.285000205039978,57.0099983215332,0.46
2005-04-05,42.45000076293945,1181.3900146484375,13.68000030517578,1.2857933044433594,56.040000915527344,0.49
2005-04-06,42.630001068115234,1184.0699462890625,13.149999618530272,1.2867032289505005,55.84999847412109,0.5
2005-04-07,42.56999969482422,1191.1400146484375,12.329999923706056,1.285000205039978,54.11000061035156,0.51
2005-04-08,42.68999862670898,1181.199951171875,12.619999885559082,1.2934937477111816,53.31999969482422,0.52
2005-04-11,42.77999877929688,1181.2099609375,11.979999542236328,1.2971009016036987,53.709999084472656,0.56
2005-04-12,42.84000015258789,1187.760009765625,11.300000190734863,1.2915056943893433,51.86000061035156,0.58
2005-04-13,42.900001525878906,1173.7900390625,13.3100004196167,1.291205644607544,50.220001220703125,0.61
2005-04-14,42.310001373291016,1162.050048828125,14.529999732971191,1.2794922590255735,51.130001068115234,0.62
2005-04-15,42.400001525878906,1142.6199951171875,17.739999771118164,1.2870012521743774,50.4900016784668,0.65
2005-04-18,42.68999862670898,1145.97998046875,16.559999465942383,1.3017951250076294,50.369998931884766,0.67
2005-04-19,43.27999877929688,1152.780029296875,14.960000038146973,1.3065063953399658,52.290000915527344,0.69
2005-04-20,43.400001525878906,1137.5,16.920000076293945,1.3086949586868286,52.43999862670898,0.73
2005-04-21,43.18999862670898,1159.949951171875,14.40999984741211,1.3046995401382446,54.20000076293945,0.75
2005-04-22,43.38999938964844,1152.1199951171875,15.380000114440918,1.3061991930007937,55.38999938964844,0.78
2005-04-25,43.43999862670898,1162.0999755859375,14.619999885559082,1.2993931770324707,54.56999969482422,0.8
2005-04-26,43.63999938964844,1151.8299560546875,14.90999984741211,1.2984988689422607,54.20000076293945,0.83
2005-04-27,43.20000076293945,1156.3800048828125,14.869999885559082,1.2921065092086792,51.61000061035156,0.83
2005-04-28,43.0,1143.219970703125,16.860000610351562,1.2905057668685913,51.77000045776367,0.85
2005-04-29,43.34999847412109,1156.8499755859375,15.3100004196167,1.287597894668579,49.720001220703125,0.83
2005-05-02,42.880001068115234,1162.1600341796875,15.119999885559082,1.2846039533615112,50.91999816894531,0.82
2005-05-03,42.7599983215332,1161.1700439453125,14.529999732971191,1.288693070411682,49.5,0.8
2005-05-04,42.900001525878906,1175.6500244140625,13.850000381469728,1.2950012683868408,50.130001068115234,0.75
2005-05-05,42.90999984741211,1172.6300048828125,13.979999542236328,1.2956053018569946,50.83000183105469,0.73
2005-05-06,42.52000045776367,1171.3499755859375,14.050000190734863,1.2811970710754397,50.959999084472656,0.7
2005-05-09,42.54999923706055,1178.8399658203125,13.75,1.2854957580566406,52.02999877929688,0.66
2005-05-10,42.63999938964844,1166.219970703125,14.90999984741211,1.288693070411682,52.06999969482422,0.64
2005-05-11,42.68999862670898,1171.1099853515625,14.449999809265137,1.2813942432403564,50.45000076293945,0.63
2005-05-12,42.15999984741211,1159.3599853515625,16.1200008392334,1.2681021690368652,48.540000915527344,0.61
2005-05-13,41.95000076293945,1154.050048828125,16.31999969482422,1.2616068124771118,48.66999816894531,0.62
2005-05-16,41.880001068115234,1165.68994140625,15.68000030517578,1.2639987468719482,48.61000061035156,0.62
2005-05-17,41.86000061035156,1173.800048828125,14.56999969482422,1.2603029012680054,48.970001220703125,0.61
2005-05-18,42.04999923706055,1185.56005859375,13.630000114440918,1.2681021690368652,47.25,0.61
2005-05-19,41.97999954223633,1191.0799560546875,13.31999969482422,1.2635036706924438,46.91999816894531,0.6
2005-05-20,41.650001525878906,1189.280029296875,13.140000343322754,1.2556977272033691,46.79999923706055,0.58
2005-05-23,41.619998931884766,1193.8599853515625,12.949999809265137,1.257102608680725,49.15999984741211,0.58
2005-05-24,41.72999954223633,1194.0699462890625,12.6899995803833,1.2568024396896362,49.66999816894531,0.56
2005-05-25,41.869998931884766,1190.010009765625,12.579999923706056,1.2599060535430908,50.97999954223633,0.54
2005-05-26,41.68999862670898,1197.6199951171875,12.239999771118164,1.251392126083374,51.0099983215332,0.5
2005-05-27,41.880001068115234,1198.780029296875,12.149999618530272,1.2581939697265625,51.84999847412109,0.44
2005-05-31,41.650001525878906,1191.5,13.289999961853027,1.2307995557785034,51.970001220703125,0.4
2005-06-01,41.52999877929688,1202.219970703125,12.359999656677246,1.2196015119552612,54.59999847412109,0.38
2005-06-02,42.09999847412109,1204.2900390625,11.84000015258789,1.2266929149627686,53.630001068115234,0.38
2005-06-03,42.16999816894531,1196.02001953125,12.149999618530272,1.223002314567566,55.02999877929688,0.39
2005-06-06,42.47999954223633,1197.510009765625,12.279999732971191,1.2260010242462158,54.4900016784668,0.39
2005-06-07,42.380001068115234,1197.260009765625,12.390000343322754,1.2278977632522583,53.7599983215332,0.4
2005-06-08,42.34000015258789,1194.6700439453125,12.699999809265137,1.2237954139709473,52.540000915527344,0.41
2005-06-09,42.27000045776367,1200.9300537109375,12.079999923706056,1.2227928638458252,54.27999877929688,0.41
2005-06-10,42.619998931884766,1198.1099853515625,11.960000038146973,1.2136952877044678,53.540000915527344,0.41
2005-06-13,42.77999877929688,1200.8199462890625,11.649999618530272,1.211798071861267,55.619998931884766,0.4
2005-06-14,42.59999847412109,1203.9100341796875,11.789999961853027,1.202602505683899,55.0,0.39
2005-06-15,42.7400016784668,1206.5799560546875,11.460000038146973,1.2121946811676023,55.56999969482422,0.37
2005-06-16,43.459999084472656,1210.9599609375,11.149999618530272,1.2099066972732544,56.58000183105469,0.35
2005-06-17,43.630001068115234,1216.9599609375,11.479999542236328,1.2278977632522583,58.470001220703125,0.33
2005-06-20,43.65999984741211,1216.0999755859375,11.470000267028809,1.2151997089385986,59.369998931884766,0.29
2005-06-21,43.810001373291016,1213.6099853515625,11.079999923706056,1.217404007911682,58.900001525878906,0.26
2005-06-22,43.720001220703125,1213.8800048828125,11.050000190734863,1.212106466293335,58.09000015258789,0.23
2005-06-23,44.02000045776367,1200.72998046875,12.130000114440918,1.2029062509536743,59.41999816894531,0.22
2005-06-24,43.900001525878906,1191.5699462890625,12.18000030517578,1.2098042964935305,59.84000015258789,0.23
2005-06-27,43.90999984741211,1190.68994140625,12.520000457763672,1.216397047042847,60.540000915527344,0.24
2005-06-28,43.45000076293945,1201.5699462890625,11.579999923706056,1.2073066234588623,58.20000076293945,0.24
2005-06-29,43.630001068115234,1199.8499755859375,11.770000457763672,1.207802414894104,57.2599983215332,0.22
2005-06-30,43.43999862670898,1191.3299560546875,12.039999961853027,1.2091021537780762,56.5,0.22
2005-07-01,42.70000076293945,1194.43994140625,11.399999618530272,1.193602204322815,58.75,0.21
2005-07-05,42.27999877929688,1204.989990234375,11.68000030517578,1.1931037902832031,59.59000015258789,0.14
2005-07-06,42.25,1194.93994140625,12.270000457763672,1.1929045915603638,61.27999877929688,0.12
2005-07-07,42.36000061035156,1197.8699951171875,12.489999771118164,1.1945005655288696,60.72999954223633,0.08
2005-07-08,42.2599983215332,1211.8599853515625,11.449999809265137,1.1981070041656494,59.630001068115234,0.01
2005-07-11,42.540000915527344,1219.43994140625,11.279999732971191,1.20689857006073,58.91999816894531,-0.06
2005-07-12,42.63999938964844,1222.2099609375,10.949999809265137,1.223002314567566,60.619998931884766,-0.11
2005-07-13,42.34999847412109,1223.2900390625,10.84000015258789,1.208006739616394,60.0099983215332,-0.16
2005-07-14,41.900001525878906,1226.5,10.8100004196167,1.2093945741653442,57.79999923706055,-0.25
2005-07-15,42.04999923706055,1227.9200439453125,10.329999923706056,1.204601526260376,58.09000015258789,-0.32
2005-07-18,42.0099983215332,1221.1300048828125,10.770000457763672,1.2056035995483398,57.31999969482422,-0.35
2005-07-19,41.88999938964844,1229.3499755859375,10.449999809265137,1.2029930353164673,57.459999084472656,-0.37
2005-07-20,42.20000076293945,1235.199951171875,10.229999542236328,1.2158055305480957,56.720001220703125,-0.41
2005-07-21,42.459999084472656,1227.0400390625,10.970000267028809,1.2161011695861816,57.130001068115234,-0.45
2005-07-22,42.45000076293945,1233.6800537109375,10.520000457763672,1.2060980796813965,58.650001525878906,-0.48
2005-07-25,42.5099983215332,1229.030029296875,11.100000381469728,1.2065054178237915,59.0,-0.5
2005-07-26,42.25,1231.1600341796875,10.989999771118164,1.2017064094543457,59.20000076293945,-0.53
2005-07-27,42.43999862670898,1236.7900390625,10.359999656677246,1.206694722175598,59.11000061035156,-0.55
2005-07-28,42.75,1243.719970703125,10.520000457763672,1.213194727897644,59.93999862670898,-0.55
2005-07-29,42.81999969482422,1234.1800537109375,11.56999969482422,1.2124004364013672,60.56999969482422,-0.53
2005-08-01,43.130001068115234,1235.3499755859375,12.079999923706056,1.218397855758667,61.56999969482422,-0.53
2005-08-02,43.13999938964844,1244.1199951171875,11.75,1.219393253326416,61.88999938964844,-0.55
2005-08-03,43.52999877929688,1245.0400390625,11.829999923706056,1.23350191116333,60.86000061035156,-0.56
2005-08-04,43.68000030517578,1235.8599853515625,12.520000457763672,1.2384973764419556,61.380001068115234,-0.57
2005-08-05,43.59999847412109,1226.4200439453125,12.479999542236328,1.2365983724594116,62.310001373291016,-0.54
2005-08-08,43.34999847412109,1223.1300048828125,13.210000038146973,1.235101580619812,63.93999862670898,-0.52
2005-08-09,43.34000015258789,1231.3800048828125,12.399999618530272,1.2378076314926147,63.06999969482422,-0.49
2005-08-10,43.650001525878906,1229.1300048828125,12.380000114440918,1.2386049032211304,64.9000015258789,-0.46
2005-08-11,44.45000076293945,1237.81005859375,12.420000076293944,1.247302770614624,65.80000305175781,-0.42
2005-08-12,44.4900016784668,1230.3900146484375,12.739999771118164,1.2444931268692017,66.86000061035156,-0.39
2005-08-15,44.130001068115234,1233.8699951171875,12.260000228881836,1.2371032238006592,66.2699966430664,-0.37
2005-08-16,44.54999923706055,1219.3399658203125,13.520000457763672,1.234994888305664,66.08000183105469,-0.31
2005-08-17,43.90999984741211,1220.239990234375,13.300000190734863,1.2278074026107788,63.25,-0.27
2005-08-18,43.83000183105469,1219.02001953125,13.420000076293944,1.218397855758667,63.27000045776367,-0.24
2005-08-19,43.59999847412109,1219.7099609375,13.420000076293944,1.2154951095581057,65.3499984741211,-0.23
2005-08-22,43.70000076293945,1221.72998046875,13.420000076293944,1.223406195640564,65.44999694824219,-0.22
2005-08-23,43.7599983215332,1217.5899658203125,13.34000015258789,1.2234959602355957,65.70999908447266,-0.19
2005-08-24,43.59000015258789,1209.5899658203125,14.170000076293944,1.227400541305542,67.31999969482422,-0.14
2005-08-25,43.72999954223633,1212.3699951171875,13.729999542236328,1.230193853378296,67.48999786376953,-0.1
2005-08-26,43.61000061035156,1205.0999755859375,13.720000267028809,1.2294074296951294,66.12999725341797,-0.06
2005-08-29,43.56999969482422,1212.280029296875,13.520000457763672,1.2234959602355957,67.19999694824219,-0.02
2005-08-30,43.0099983215332,1208.4100341796875,13.649999618530272,1.221806883811951,69.80999755859375,0.02
2005-08-31,43.400001525878906,1220.3299560546875,12.600000381469728,1.234095573425293,68.94000244140625,0.07
2005-09-01,44.220001220703125,1221.5899658203125,13.149999618530272,1.2490007877349854,69.47000122070312,0.12
2005-09-02,44.25,1218.02001953125,13.56999969482422,1.2533055543899536,67.56999969482422,0.17
2005-09-06,44.27000045776367,1233.3900146484375,12.93000030517578,1.245795488357544,65.95999908447266,0.22
2005-09-07,44.33000183105469,1236.3599853515625,12.520000457763672,1.2416036128997805,64.37000274658203,0.2
2005-09-08,44.59999847412109,1231.6700439453125,12.93000030517578,1.2394031286239624,64.48999786376953,0.19
2005-09-09,44.84000015258789,1241.47998046875,11.979999542236328,1.2410951852798462,64.08000183105469,0.17
2005-09-12,44.88999938964844,1240.56005859375,11.649999618530272,1.2291052341461182,63.33000183105469,0.14
2005-09-13,44.560001373291016,1231.199951171875,12.390000343322754,1.2280033826828003,63.11000061035156,0.12
2005-09-14,44.959999084472656,1227.1600341796875,12.90999984741211,1.2278977632522583,65.08999633789062,0.1
2005-09-15,45.41999816894531,1227.72998046875,12.489999771118164,1.2236007452011108,64.75,0.07
2005-09-16,45.81999969482422,1237.9100341796875,11.220000267028809,1.223900318145752,63.0,0.0
2005-09-19,46.25,1231.02001953125,12.140000343322754,1.2139016389846802,67.38999938964844,-0.04
2005-09-20,46.22999954223633,1221.3399658203125,12.640000343322754,1.21190083026886,66.2300033569336,-0.07
2005-09-22,46.36000061035156,1214.6199951171875,13.329999923706056,1.2154065370559692,66.5,-0.02
2005-09-23,46.27999877929688,1215.2900390625,12.960000038146973,1.2040939331054688,64.19000244140625,-0.02
2005-09-26,46.56999969482422,1215.6300048828125,13.039999961853027,1.2073066234588623,65.81999969482422,0.0
2005-09-27,46.25,1215.6600341796875,12.760000228881836,1.2018941640853882,65.06999969482422,-0.01
2005-09-28,46.79999923706055,1216.8900146484375,12.630000114440918,1.2061998844146729,66.3499984741211,-0.01
2005-09-29,47.09999847412109,1227.6800537109375,12.239999771118164,1.202096462249756,66.79000091552734,-0.02
2005-09-30,46.70000076293945,1228.81005859375,11.920000076293944,1.2028049230575562,66.23999786376953,0.01
2005-10-03,46.41999816894531,1226.699951171875,12.460000038146973,1.1912987232208252,65.47000122070312,0.01
2005-10-04,46.45000076293945,1214.469970703125,13.199999809265137,1.1918951272964478,63.900001525878906,0.03
2005-10-05,46.36000061035156,1196.3900146484375,14.550000190734863,1.2012012004852295,62.790000915527344,0.01
2005-10-06,47.209999084472656,1191.489990234375,14.960000038146973,1.2171964645385742,61.36000061035156,0.0
2005-10-07,47.36000061035156,1195.9000244140625,14.59000015258789,1.213003396987915,61.84000015258789,0.0
2005-10-10,47.369998931884766,1187.3299560546875,15.550000190734863,1.204906344413757,61.79999923706055,0.02
2005-10-11,47.38999938964844,1184.8699951171875,15.630000114440918,1.1984946727752686,63.52999877929688,0.03
2005-10-12,46.84999847412109,1177.6800537109375,16.219999313354492,1.2028049230575562,64.12000274658203,0.03
2005-10-13,47.02000045776367,1176.8399658203125,16.469999313354492,1.2018941640853882,63.08000183105469,0.04
2005-10-14,46.79999923706055,1186.5699462890625,14.869999885559082,1.2077003717422483,62.630001068115234,0.04
2005-10-17,47.2599983215332,1190.0999755859375,14.670000076293944,1.20110023021698,64.36000061035156,0.03
2005-10-18,47.0,1178.1400146484375,15.329999923706056,1.195500135421753,63.20000076293945,0.01
2005-10-19,46.34000015258789,1195.760009765625,13.5,1.1974040269851685,62.40999984741211,-0.04
2005-10-20,45.97999954223633,1177.800048828125,16.110000610351562,1.2017930746078491,61.02999877929688,-0.07
2005-10-21,46.52000045776367,1179.5899658203125,16.1299991607666,1.1954001188278198,60.630001068115234,-0.11
2005-10-24,46.38999938964844,1199.3800048828125,14.739999771118164,1.197604775428772,60.31999969482422,-0.2
2005-10-25,47.060001373291016,1196.5400390625,14.529999732971191,1.2111963033676147,62.43999862670898,-0.28
2005-10-26,46.93000030517578,1191.3800048828125,14.59000015258789,1.2063016891479492,60.65999984741211,-0.37
2005-10-27,47.18000030517578,1178.9000244140625,16.020000457763672,1.214299559593201,61.09000015258789,-0.43
2005-10-28,47.220001220703125,1198.4100341796875,14.25,1.2071025371551514,61.220001220703125,-0.53
2005-10-31,46.400001525878906,1207.010009765625,15.31999969482422,1.1988970041275024,59.7599983215332,-0.62
2005-11-01,45.72999954223633,1202.760009765625,14.850000381469728,1.202399969100952,59.84999847412109,-0.71
2005-11-02,46.130001068115234,1214.760009765625,13.479999542236328,1.206752896308899,59.75,-0.78
2005-11-03,45.959999084472656,1219.93994140625,13.0,1.1952000856399536,61.77999877929688,-0.88
2005-11-04,45.5099983215332,1220.1400146484375,13.170000076293944,1.1813069581985474,60.58000183105469,-1.0
2005-11-07,45.77000045776367,1222.81005859375,13.100000381469728,1.1793009042739868,59.470001220703125,-1.07
2005-11-08,45.90999984741211,1218.5899658203125,13.079999923706056,1.1768028736114502,59.709999084472656,-1.11
2005-11-09,46.560001373291016,1220.6500244140625,12.800000190734863,1.1778008937835691,58.93000030517578,-1.18
2005-11-10,46.47999954223633,1230.9599609375,11.899999618530272,1.1675559282302856,57.79999923706055,-1.24
2005-11-11,46.79999923706055,1234.719970703125,11.630000114440918,1.1735023260116575,57.52999877929688,-1.26
2005-11-14,46.619998931884766,1233.760009765625,12.18000030517578,1.1691941022872925,57.68999862670898,-1.28
2005-11-15,46.65999984741211,1229.010009765625,12.229999542236328,1.1731994152069092,56.97999954223633,-1.27
2005-11-16,47.77999877929688,1231.2099609375,12.260000228881836,1.1677058935165403,57.880001068115234,-1.22
2005-11-17,48.47999954223633,1242.800048828125,11.25,1.1747982501983645,56.33000183105469,-1.19
2005-11-18,48.459999084472656,1248.27001953125,11.119999885559082,1.1776067018508911,56.13999938964844,-1.16
2005-11-21,48.9900016784668,1254.8499755859375,10.81999969482422,1.173695087432861,57.70000076293945,-1.11
2005-11-22,49.31999969482422,1261.22998046875,10.600000381469728,1.181404709815979,58.84000015258789,-1.1
2005-11-23,49.150001525878906,1265.6099853515625,10.960000038146973,1.1808048486709597,58.709999084472656,-1.05
2005-11-28,49.7400016784668,1257.4599609375,11.84000015258789,1.1850025653839111,57.36000061035156,-0.9
2005-11-29,49.79999923706055,1257.47998046875,11.890000343322754,1.1768028736114502,56.5,-0.88
2005-11-30,49.09999847412109,1249.47998046875,12.0600004196167,1.180498123168945,57.31999969482422,-0.84
2005-12-01,50.16999816894531,1264.6700439453125,11.239999771118164,1.1742050647735596,58.470001220703125,-0.81
2005-12-02,50.31999969482422,1265.0799560546875,11.010000228881836,1.1718933582305908,59.31999969482422,-0.76
2005-12-05,50.77999877929688,1262.0899658203125,11.600000381469728,1.1787031888961792,59.90999984741211,-0.72
2005-12-06,50.88999938964844,1263.699951171875,11.520000457763672,1.1798018217086792,59.93999862670898,-0.68
2005-12-07,51.31999969482422,1257.3699951171875,12.18000030517578,1.1717971563339231,59.209999084472656,-0.61
2005-12-08,51.900001525878906,1255.8399658203125,12.210000038146973,1.1813069581985474,60.65999984741211,-0.53
2005-12-09,52.400001525878906,1259.3699951171875,11.6899995803833,1.181404709815979,59.38999938964844,-0.47
2005-12-12,52.560001373291016,1260.4300537109375,11.470000267028809,1.1956002712249756,61.29999923706055,-0.43
2005-12-13,51.650001525878906,1267.4300537109375,11.109999656677246,1.1949001550674438,61.369998931884766,-0.41
2005-12-14,50.34999847412109,1272.739990234375,10.479999542236328,1.1974040269851685,60.84999847412109,-0.41
